,id,display_name,works_api_url,h_index,works_count,country_code
639,https://openalex.org/A5068083728,Akeela Careem,https://api.openalex.org/works?filter=author.id:A5068083728,2,6,US
640,https://openalex.org/A5057287134,Hong Liu,https://api.openalex.org/works?filter=author.id:A5057287134,149,8845,CN
641,https://openalex.org/A5042955432,Wenna Chen,https://api.openalex.org/works?filter=author.id:A5042955432,19,108,CN
642,https://openalex.org/A5018717377,Anne C. Kroon,https://api.openalex.org/works?filter=author.id:A5018717377,8,30,NL
643,https://openalex.org/A5077381667,Rens Vliegenthart,https://api.openalex.org/works?filter=author.id:A5077381667,47,273,NL
644,https://openalex.org/A5060362716,Jeroen Jonkman,https://api.openalex.org/works?filter=author.id:A5060362716,9,15,NL
645,https://openalex.org/A5012934179,Shaun Bevan,https://api.openalex.org/works?filter=author.id:A5012934179,18,69,GB
646,https://openalex.org/A5036452910,Christoffer Green‐Pedersen,https://api.openalex.org/works?filter=author.id:A5036452910,36,159,DK
647,https://openalex.org/A5025069859,Alessia Antelmi,https://api.openalex.org/works?filter=author.id:A5025069859,4,22,IT
648,https://openalex.org/A5045572046,Daniele De Vinco,https://api.openalex.org/works?filter=author.id:A5045572046,1,3,IT
649,https://openalex.org/A5014031647,Carmine Spagnuolo,https://api.openalex.org/works?filter=author.id:A5014031647,11,52,IT
650,https://openalex.org/A5084267145,Gennaro Cordasco,https://api.openalex.org/works?filter=author.id:A5084267145,30,293,IT
651,https://openalex.org/A5090318645,Duilio Balsamo,https://api.openalex.org/works?filter=author.id:A5090318645,3,6,IT
652,https://openalex.org/A5038196370,Jacob R. Brown,https://api.openalex.org/works?filter=author.id:A5038196370,4,13,US
653,https://openalex.org/A5074208278,Enrico Cantoni,https://api.openalex.org/works?filter=author.id:A5074208278,6,21,IT
654,https://openalex.org/A5024499624,Sajjid Chinoy,https://api.openalex.org/works?filter=author.id:A5024499624,5,20,US
655,https://openalex.org/A5045429128,Martin Koenen,https://api.openalex.org/works?filter=author.id:A5045429128,5,19,US
656,https://openalex.org/A5018400430,Vincent Pons,https://api.openalex.org/works?filter=author.id:A5018400430,14,22,ES
657,https://openalex.org/A5012278873,Li Wang,https://api.openalex.org/works?filter=author.id:A5012278873,207,37892,CN
658,https://openalex.org/A5011262744,Florian Barbaro,https://api.openalex.org/works?filter=author.id:A5011262744,1,6,FR
659,https://openalex.org/A5010052470,A. Skumanich,https://api.openalex.org/works?filter=author.id:A5010052470,4,27,US
660,https://openalex.org/A5035734289,Roberto Ulloa,https://api.openalex.org/works?filter=author.id:A5035734289,7,65,DE
661,https://openalex.org/A5027709403,Layla Bouzoubaa,https://api.openalex.org/works?filter=author.id:A5027709403,5,13,US
662,https://openalex.org/A5012092057,Rezvaneh Rezapour,https://api.openalex.org/works?filter=author.id:A5012092057,8,42,US
663,https://openalex.org/A5020093775,Mohamed Abouelenien,https://api.openalex.org/works?filter=author.id:A5020093775,12,55,US
664,https://openalex.org/A5070726773,Mihai Burzo,https://api.openalex.org/works?filter=author.id:A5070726773,14,88,US
665,https://openalex.org/A5082450455,Rada Mihalcea,https://api.openalex.org/works?filter=author.id:A5082450455,64,571,US
666,https://openalex.org/A5091669275,Anya Hommadova Lu,https://api.openalex.org/works?filter=author.id:A5091669275,4,11,US
667,https://openalex.org/A5076092708,Dimitra Dimitrakopoulou,https://api.openalex.org/works?filter=author.id:A5076092708,5,40,GR
668,https://openalex.org/A5007187227,Savvas Zannettou,https://api.openalex.org/works?filter=author.id:A5007187227,24,139,NL
669,https://openalex.org/A5017949447,Tornike Tsereteli,https://api.openalex.org/works?filter=author.id:A5017949447,1,1,DE
670,https://openalex.org/A5017409996,Simone Paolo Ponzetto,https://api.openalex.org/works?filter=author.id:A5017409996,26,232,DE
671,https://openalex.org/A5087251956,Zexun Chen,https://api.openalex.org/works?filter=author.id:A5087251956,8,24,CN
672,https://openalex.org/A5010386599,Sean Kelty Chilelli,https://api.openalex.org/works?filter=author.id:A5010386599,1,2,US
673,https://openalex.org/A5080030270,Alexandre G. Evsukoff,https://api.openalex.org/works?filter=author.id:A5080030270,17,109,BR
674,https://openalex.org/A5047517174,Brooke Foucault Welles,https://api.openalex.org/works?filter=author.id:A5047517174,13,58,MX
675,https://openalex.org/A5062403203,James P. Bagrow,https://api.openalex.org/works?filter=author.id:A5062403203,19,133,US
676,https://openalex.org/A5012772786,Sonja Schmer-Galunder,https://api.openalex.org/works?filter=author.id:A5012772786,5,31,US
677,https://openalex.org/A5039639177,Gwyneth Sutherlin,https://api.openalex.org/works?filter=author.id:A5039639177,1,7,US
678,https://openalex.org/A5037820196,Alistair Russell,https://api.openalex.org/works?filter=author.id:A5037820196,9,29,GB
679,https://openalex.org/A5055633336,Akira Tsurushima,https://api.openalex.org/works?filter=author.id:A5055633336,5,22,JP
680,https://openalex.org/A5042644425,Piyush Ghasiya,https://api.openalex.org/works?filter=author.id:A5042644425,3,19,JP
681,https://openalex.org/A5043896739,Balaraju Battu,https://api.openalex.org/works?filter=author.id:A5043896739,5,14,US
682,https://openalex.org/A5039114051,Renzo Bianchi,https://api.openalex.org/works?filter=author.id:A5039114051,29,204,NO
683,https://openalex.org/A5032463780,Debora Nozza,https://api.openalex.org/works?filter=author.id:A5032463780,11,66,IT
684,https://openalex.org/A5048645605,Davide Barbieri,https://api.openalex.org/works?filter=author.id:A5048645605,26,143,ES
685,https://openalex.org/A5079424450,Sharon Kang,https://api.openalex.org/works?filter=author.id:A5079424450,1,1,US
686,https://openalex.org/A5067738013,Q. Nguyên Luong,https://api.openalex.org/works?filter=author.id:A5067738013,30,80,FR
687,https://openalex.org/A5046011683,Ian Barnett,https://api.openalex.org/works?filter=author.id:A5046011683,18,97,US
688,https://openalex.org/A5063697349,Jing Yan,https://api.openalex.org/works?filter=author.id:A5063697349,27,273,CN
689,https://openalex.org/A5048687626,Toshiya Saito,https://api.openalex.org/works?filter=author.id:A5048687626,17,80,JP
690,https://openalex.org/A5091981124,Athina Anastasiadou,https://api.openalex.org/works?filter=author.id:A5091981124,0,2,
691,https://openalex.org/A5047707045,Artëm Volgin,https://api.openalex.org/works?filter=author.id:A5047707045,2,14,GB
692,https://openalex.org/A5068650951,Douglas R. Leasure,https://api.openalex.org/works?filter=author.id:A5068650951,11,40,GB
693,https://openalex.org/A5015311126,Mohammad Atari,https://api.openalex.org/works?filter=author.id:A5015311126,19,130,US
694,https://openalex.org/A5084222212,Nour Kteily,https://api.openalex.org/works?filter=author.id:A5084222212,28,139,CA
695,https://openalex.org/A5002301422,Minoru Hirano,https://api.openalex.org/works?filter=author.id:A5002301422,63,1441,JP
696,https://openalex.org/A5044205949,Kiyoshi Izumi,https://api.openalex.org/works?filter=author.id:A5044205949,14,290,JP
697,https://openalex.org/A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,2,10,DE
698,https://openalex.org/A5081061938,Holger Steinmetz,https://api.openalex.org/works?filter=author.id:A5081061938,14,81,DE
699,https://openalex.org/A5050422122,Priscila Álvarez-Cueva,https://api.openalex.org/works?filter=author.id:A5050422122,2,9,ES
700,https://openalex.org/A5019690020,Carlos Fernández–del Castillo,https://api.openalex.org/works?filter=author.id:A5019690020,76,728,US
701,https://openalex.org/A5011807487,Karmanya Aggarwal,https://api.openalex.org/works?filter=author.id:A5011807487,4,12,IN
702,https://openalex.org/A5033543507,Baird Howland,https://api.openalex.org/works?filter=author.id:A5033543507,4,6,US
703,https://openalex.org/A5086981709,Mareike Wieland,https://api.openalex.org/works?filter=author.id:A5086981709,5,8,DE
704,https://openalex.org/A5021205874,Gerret von Nordheim,https://api.openalex.org/works?filter=author.id:A5021205874,5,26,DE
705,https://openalex.org/A5086243139,Katharina Kleinen-von Königslöw,https://api.openalex.org/works?filter=author.id:A5086243139,17,77,DE
706,https://openalex.org/A5033826368,Ruy M. Ribeiro,https://api.openalex.org/works?filter=author.id:A5033826368,51,228,BR
707,https://openalex.org/A5081114479,Likun Cao,https://api.openalex.org/works?filter=author.id:A5081114479,12,24,CN
708,https://openalex.org/A5037093270,Qiankun Zhong,https://api.openalex.org/works?filter=author.id:A5037093270,4,17,US
709,https://openalex.org/A5061289058,Kenjiro Inoue,https://api.openalex.org/works?filter=author.id:A5061289058,12,72,JP
710,https://openalex.org/A5025239001,Michelangelo Rossi,https://api.openalex.org/works?filter=author.id:A5025239001,1,5,
711,https://openalex.org/A5047971633,Tommaso Bondi,https://api.openalex.org/works?filter=author.id:A5047971633,1,2,IT
712,https://openalex.org/A5020790791,Samar Haider,https://api.openalex.org/works?filter=author.id:A5020790791,2,6,IR
713,https://openalex.org/A5068508539,Chris Callison-Burch,https://api.openalex.org/works?filter=author.id:A5068508539,48,329,US
714,https://openalex.org/A5065243448,Qin Wang,https://api.openalex.org/works?filter=author.id:A5065243448,120,4352,CN
715,https://openalex.org/A5068209077,Yu‐Wen Chen,https://api.openalex.org/works?filter=author.id:A5068209077,44,877,CN
716,https://openalex.org/A5016038041,Kun Zhang,https://api.openalex.org/works?filter=author.id:A5016038041,127,6375,CN
717,https://openalex.org/A5045037642,Julia Hirschberg,https://api.openalex.org/works?filter=author.id:A5045037642,55,398,US
718,https://openalex.org/A5024268798,Sarah Ita Levitan,https://api.openalex.org/works?filter=author.id:A5024268798,13,34,US
719,https://openalex.org/A5066819797,Eladio Montero-Porras,https://api.openalex.org/works?filter=author.id:A5066819797,1,3,BE
720,https://openalex.org/A5061725223,Jelena Grujić,https://api.openalex.org/works?filter=author.id:A5061725223,12,60,US
721,https://openalex.org/A5087476373,Navya Suri,https://api.openalex.org/works?filter=author.id:A5087476373,1,2,
722,https://openalex.org/A5087496634,Abdullah Zameek,https://api.openalex.org/works?filter=author.id:A5087496634,1,2,
723,https://openalex.org/A5001276944,Delphine De Moor,https://api.openalex.org/works?filter=author.id:A5001276944,3,12,GB
724,https://openalex.org/A5072927242,J. C. Hart,https://api.openalex.org/works?filter=author.id:A5072927242,66,375,GB
725,https://openalex.org/A5038225532,Camille Testard,https://api.openalex.org/works?filter=author.id:A5038225532,5,15,US
726,https://openalex.org/A5035287085,Alex Mielke,https://api.openalex.org/works?filter=author.id:A5035287085,0,1,
727,https://openalex.org/A5032323046,Alba Motes‐Rodrigo,https://api.openalex.org/works?filter=author.id:A5032323046,8,37,CH
728,https://openalex.org/A5046720258,Dan W. Franks,https://api.openalex.org/works?filter=author.id:A5046720258,1,1,GB
729,https://openalex.org/A5064152560,Matthew J. Silk,https://api.openalex.org/works?filter=author.id:A5064152560,22,114,FR
730,https://openalex.org/A5005475843,Lauren J. N. Brent,https://api.openalex.org/works?filter=author.id:A5005475843,27,122,GB
731,https://openalex.org/A5055248161,Hikaru Asano,https://api.openalex.org/works?filter=author.id:A5055248161,2,8,JP
732,https://openalex.org/A5039018563,Osamu Sakura,https://api.openalex.org/works?filter=author.id:A5039018563,13,67,JP
733,https://openalex.org/A5051642685,Cornelius Puschmann,https://api.openalex.org/works?filter=author.id:A5051642685,17,90,DE
734,https://openalex.org/A5030588092,Katrin Weller,https://api.openalex.org/works?filter=author.id:A5030588092,12,107,DE
735,https://openalex.org/A5073774344,Ronald E. Robertson,https://api.openalex.org/works?filter=author.id:A5073774344,14,37,US
736,https://openalex.org/A5040811731,Amy Dunphy,https://api.openalex.org/works?filter=author.id:A5040811731,0,1,
737,https://openalex.org/A5030406488,Shelby Grossman,https://api.openalex.org/works?filter=author.id:A5030406488,5,52,US
738,https://openalex.org/A5058174724,Shotaro Ishihara,https://api.openalex.org/works?filter=author.id:A5058174724,1,3,JP
739,https://openalex.org/A5081892303,Hiroki Takahashi,https://api.openalex.org/works?filter=author.id:A5081892303,55,1902,JP
740,https://openalex.org/A5080856017,Hono Shirai,https://api.openalex.org/works?filter=author.id:A5080856017,0,3,
741,https://openalex.org/A5007612664,Roman Kyrychenko,https://api.openalex.org/works?filter=author.id:A5007612664,2,4,FI
742,https://openalex.org/A5087685141,Darko Stojilović,https://api.openalex.org/works?filter=author.id:A5087685141,3,12,RS
743,https://openalex.org/A5050862524,Hal Ashton,https://api.openalex.org/works?filter=author.id:A5050862524,3,20,GB
744,https://openalex.org/A5090962780,Bertram F. Malle,https://api.openalex.org/works?filter=author.id:A5090962780,39,210,US
745,https://openalex.org/A5006457979,Vanessa Cheung,https://api.openalex.org/works?filter=author.id:A5006457979,7,15,CN
746,https://openalex.org/A5062146958,Ross J. Ellis,https://api.openalex.org/works?filter=author.id:A5062146958,23,57,NO
747,https://openalex.org/A5034405667,Vera Rocha,https://api.openalex.org/works?filter=author.id:A5034405667,17,103,DK
748,https://openalex.org/A5007154322,Tom Grad,https://api.openalex.org/works?filter=author.id:A5007154322,0,10,DK
749,https://openalex.org/A5052710947,Jörg Claussen,https://api.openalex.org/works?filter=author.id:A5052710947,11,95,DK
750,https://openalex.org/A5035210768,Lynn Smith‐Lovin,https://api.openalex.org/works?filter=author.id:A5035210768,35,113,US
751,https://openalex.org/A5010352723,Alexandros Gelastopoulos,https://api.openalex.org/works?filter=author.id:A5010352723,2,13,DK
752,https://openalex.org/A5080193434,Pantelis P. Analytis,https://api.openalex.org/works?filter=author.id:A5080193434,5,45,DK
753,https://openalex.org/A5074137374,Gaël Le Mens,https://api.openalex.org/works?filter=author.id:A5074137374,13,52,ES
754,https://openalex.org/A5081982677,Arnout van de Rijt,https://api.openalex.org/works?filter=author.id:A5081982677,19,99,IT
755,https://openalex.org/A5019800917,Mahnaz Roshanaei,https://api.openalex.org/works?filter=author.id:A5019800917,6,15,US
756,https://openalex.org/A5036935284,Sumer S. Vaid,https://api.openalex.org/works?filter=author.id:A5036935284,6,18,US
757,https://openalex.org/A5022094871,Serena Jimyn Soh,https://api.openalex.org/works?filter=author.id:A5022094871,0,1,US
758,https://openalex.org/A5047315859,Jamil Zaki,https://api.openalex.org/works?filter=author.id:A5047315859,53,175,US
759,https://openalex.org/A5032381602,Gabriella M. Harari,https://api.openalex.org/works?filter=author.id:A5032381602,20,78,US
760,https://openalex.org/A5059015114,Coen D. Needell,https://api.openalex.org/works?filter=author.id:A5059015114,2,3,US
761,https://openalex.org/A5084148692,Elliot E. Pickens,https://api.openalex.org/works?filter=author.id:A5084148692,1,2,GB
762,https://openalex.org/A5054707908,David Rothschild,https://api.openalex.org/works?filter=author.id:A5054707908,21,125,US
763,https://openalex.org/A5056216760,Anna George,https://api.openalex.org/works?filter=author.id:A5056216760,29,149,US
764,https://openalex.org/A5004427266,Ana Valdivia,https://api.openalex.org/works?filter=author.id:A5004427266,10,22,GB
